tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Head	optic-lobe-associated cortex glial cell	Vsx2	10	AstA	10	np
Head	optic-lobe-associated cortex glial cell	bru3	5	AstA	5	np
Head	optic-lobe-associated cortex glial cell	crp	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	cyc	34	sNPF	34	np
Head	optic-lobe-associated cortex glial cell	dimm	5	AstA	5	np
Head	optic-lobe-associated cortex glial cell	dimm	12	AstC	12	np
Head	optic-lobe-associated cortex glial cell	dimm	3	Crz	3	np
Head	optic-lobe-associated cortex glial cell	dimm	3	NPF	3	np
Head	optic-lobe-associated cortex glial cell	dimm	5	natalisin	5	np
Head	optic-lobe-associated cortex glial cell	dimm	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	ey	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	fkh	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	ftz-f1	6	Capa	6	np
Head	optic-lobe-associated cortex glial cell	hth	9	AstA	9	np
Head	optic-lobe-associated cortex glial cell	hth	71	sNPF	71	np
Head	optic-lobe-associated cortex glial cell	luna	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	nub	1	FMRFa	1	np
Head	optic-lobe-associated cortex glial cell	onecut	51	sNPF	51	np
Head	optic-lobe-associated cortex glial cell	pb	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	scrt	3	Capa	3	np
Head	optic-lobe-associated cortex glial cell	sima	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	slou	36	sNPF	36	np
Head	optic-lobe-associated cortex glial cell	sr	23	AstC	23	np
Head	optic-lobe-associated cortex glial cell	sr	6	FMRFa	6	np
Head	optic-lobe-associated cortex glial cell	sr	66	sNPF	66	np
Head	optic-lobe-associated cortex glial cell	svp	45	sNPF	45	np
Head	optic-lobe-associated cortex glial cell	toy	66	sNPF	66	np
Head	outer photoreceptor cell	Atac3	58	sNPF	58	np
Head	outer photoreceptor cell	BtbVII	60	sNPF	60	np
Head	outer photoreceptor cell	CG16779	6	AstA	6	np
Head	outer photoreceptor cell	CG16779	18	AstC	18	np
Head	outer photoreceptor cell	CG16779	60	sNPF	60	np
Head	outer photoreceptor cell	CG32532	2	SIFa	2	np
Head	outer photoreceptor cell	CG44247	12	AstA	12	np
Head	outer photoreceptor cell	CG44247	35	AstC	35	np
Head	outer photoreceptor cell	CG44247	6	FMRFa	6	np
Head	outer photoreceptor cell	CG44247	116	sNPF	116	np
Head	outer photoreceptor cell	Cf2	60	sNPF	60	np
Head	outer photoreceptor cell	Clk	60	sNPF	60	np
Head	outer photoreceptor cell	CrebB	60	sNPF	60	np
Head	outer photoreceptor cell	E2f1	18	AstC	18	np
Head	outer photoreceptor cell	E2f1	60	sNPF	60	np
Head	outer photoreceptor cell	Ets96B	7	NPF	7	np
Head	outer photoreceptor cell	Hr38	58	sNPF	58	np
Head	outer photoreceptor cell	Kdm4B	60	sNPF	60	np
Head	outer photoreceptor cell	Lim3	6	AstA	6	np
Head	outer photoreceptor cell	Lim3	60	sNPF	60	np
Head	outer photoreceptor cell	Mef2	120	sNPF	120	np
Head	outer photoreceptor cell	Mnt	18	AstC	18	np
Head	outer photoreceptor cell	Psi	60	sNPF	60	np
Head	outer photoreceptor cell	Rbp6	60	sNPF	60	np
Head	outer photoreceptor cell	Rfx	18	AstC	18	np
Head	outer photoreceptor cell	Rfx	7	NPF	7	np
Head	outer photoreceptor cell	Rfx	60	sNPF	60	np
Head	outer photoreceptor cell	Rx	6	AstA	6	np
Head	outer photoreceptor cell	Rx	7	NPF	7	np
Head	outer photoreceptor cell	SREBP	769	Capa	769	np
Head	outer photoreceptor cell	Scr	3	FMRFa	3	np
Head	outer photoreceptor cell	Six4	11	AstC	11	np
Head	outer photoreceptor cell	Six4	53	sNPF	53	np
Head	outer photoreceptor cell	Sox21a	59	sNPF	59	np
Head	outer photoreceptor cell	Tet	6	AstA	6	np
Head	outer photoreceptor cell	Tet	60	sNPF	60	np
Head	outer photoreceptor cell	TfAP-2	6	AstA	6	np
Head	outer photoreceptor cell	Trf2	60	sNPF	60	np
Head	outer photoreceptor cell	Vsx1	6	AstA	6	np
Head	outer photoreceptor cell	Vsx2	12	AstA	12	np
Head	outer photoreceptor cell	bru3	6	AstA	6	np
Head	outer photoreceptor cell	crp	60	sNPF	60	np
Head	outer photoreceptor cell	cyc	25	sNPF	25	np
Head	outer photoreceptor cell	dimm	6	AstA	6	np
Head	outer photoreceptor cell	dimm	18	AstC	18	np
Head	outer photoreceptor cell	dimm	7	Crz	7	np
Head	outer photoreceptor cell	dimm	7	NPF	7	np
Head	outer photoreceptor cell	dimm	60	sNPF	60	np
Head	outer photoreceptor cell	ey	60	sNPF	60	np
Head	outer photoreceptor cell	fkh	60	sNPF	60	np
Head	outer photoreceptor cell	ftz-f1	1538	Capa	1538	np
Head	outer photoreceptor cell	hth	12	AstA	12	np
Head	outer photoreceptor cell	hth	120	sNPF	120	np
Head	outer photoreceptor cell	luna	60	sNPF	60	np
Head	outer photoreceptor cell	nub	1	FMRFa	1	np
Head	outer photoreceptor cell	onecut	70	sNPF	70	np
Head	outer photoreceptor cell	pb	60	sNPF	60	np
Head	outer photoreceptor cell	scrt	769	Capa	769	np
Head	outer photoreceptor cell	sima	60	sNPF	60	np
Head	outer photoreceptor cell	slou	60	sNPF	60	np
Head	outer photoreceptor cell	sr	36	AstC	36	np
Head	outer photoreceptor cell	sr	6	FMRFa	6	np
Head	outer photoreceptor cell	sr	120	sNPF	120	np
Head	outer photoreceptor cell	svp	120	sNPF	120	np
Head	outer photoreceptor cell	toy	119	sNPF	119	np
Head	pericerebral adult fat mass	Atac3	1	sNPF	1	np
Head	pericerebral adult fat mass	BtbVII	2	sNPF	2	np
Head	pericerebral adult fat mass	CG16779	4	AstC	4	np
Head	pericerebral adult fat mass	CG16779	2	sNPF	2	np
Head	pericerebral adult fat mass	CG32532	1	SIFa	1	np
Head	pericerebral adult fat mass	CG44247	8	AstC	8	np
Head	pericerebral adult fat mass	CG44247	4	sNPF	4	np
Head	pericerebral adult fat mass	Cf2	2	sNPF	2	np
Head	pericerebral adult fat mass	Clk	2	sNPF	2	np
Head	pericerebral adult fat mass	CrebB	2	sNPF	2	np
Head	pericerebral adult fat mass	E2f1	4	AstC	4	np
Head	pericerebral adult fat mass	E2f1	2	sNPF	2	np
Head	pericerebral adult fat mass	Ets96B	2	NPF	2	np
Head	pericerebral adult fat mass	Hr38	2	sNPF	2	np
Head	pericerebral adult fat mass	Kdm4B	2	sNPF	2	np
Head	pericerebral adult fat mass	Lim3	2	sNPF	2	np
Head	pericerebral adult fat mass	Mef2	4	sNPF	4	np
Head	pericerebral adult fat mass	Mnt	4	AstC	4	np
Head	pericerebral adult fat mass	Psi	2	sNPF	2	np
Head	pericerebral adult fat mass	Rbp6	2	sNPF	2	np
Head	pericerebral adult fat mass	Rfx	4	AstC	4	np
Head	pericerebral adult fat mass	Rfx	2	NPF	2	np
Head	pericerebral adult fat mass	Rfx	2	sNPF	2	np
Head	pericerebral adult fat mass	Rx	2	NPF	2	np
Head	pericerebral adult fat mass	SREBP	2	Capa	2	np
Head	pericerebral adult fat mass	Six4	4	AstC	4	np
Head	pericerebral adult fat mass	Six4	2	sNPF	2	np
Head	pericerebral adult fat mass	Sox21a	1	sNPF	1	np
Head	pericerebral adult fat mass	Tet	2	sNPF	2	np
Head	pericerebral adult fat mass	Trf2	2	sNPF	2	np
Head	pericerebral adult fat mass	crp	2	sNPF	2	np
Head	pericerebral adult fat mass	cyc	1	sNPF	1	np
Head	pericerebral adult fat mass	dimm	4	AstC	4	np
Head	pericerebral adult fat mass	dimm	2	Crz	2	np
Head	pericerebral adult fat mass	dimm	2	NPF	2	np
Head	pericerebral adult fat mass	dimm	1	natalisin	1	np
Head	pericerebral adult fat mass	dimm	2	sNPF	2	np
Head	pericerebral adult fat mass	ey	2	sNPF	2	np
Head	pericerebral adult fat mass	fkh	2	sNPF	2	np
Head	pericerebral adult fat mass	ftz-f1	4	Capa	4	np
Head	pericerebral adult fat mass	hth	4	sNPF	4	np
Head	pericerebral adult fat mass	luna	2	sNPF	2	np
Head	pericerebral adult fat mass	onecut	3	sNPF	3	np
Head	pericerebral adult fat mass	pb	2	sNPF	2	np
Head	pericerebral adult fat mass	scrt	2	Capa	2	np
Head	pericerebral adult fat mass	sima	2	sNPF	2	np
Head	pericerebral adult fat mass	slou	2	sNPF	2	np
Head	pericerebral adult fat mass	sr	8	AstC	8	np
Head	pericerebral adult fat mass	sr	4	sNPF	4	np
Head	pericerebral adult fat mass	svp	4	sNPF	4	np
Head	pericerebral adult fat mass	toy	4	sNPF	4	np
Head	perineurial glial sheath	Atac3	3	sNPF	3	np
Head	perineurial glial sheath	BtbVII	3	sNPF	3	np
Head	perineurial glial sheath	CG16779	3	sNPF	3	np
Head	perineurial glial sheath	CG44247	5	sNPF	5	np
Head	perineurial glial sheath	Cf2	3	sNPF	3	np
Head	perineurial glial sheath	Clk	3	sNPF	3	np
Head	perineurial glial sheath	CrebB	3	sNPF	3	np
Head	perineurial glial sheath	E2f1	3	sNPF	3	np
Head	perineurial glial sheath	Hr38	3	sNPF	3	np
Head	perineurial glial sheath	Kdm4B	3	sNPF	3	np
Head	perineurial glial sheath	Lim3	3	sNPF	3	np
Head	perineurial glial sheath	Mef2	5	sNPF	5	np
Head	perineurial glial sheath	Psi	3	sNPF	3	np
Head	perineurial glial sheath	Rbp6	3	sNPF	3	np
Head	perineurial glial sheath	Rfx	3	sNPF	3	np
Head	perineurial glial sheath	Six4	3	sNPF	3	np
Head	perineurial glial sheath	Sox21a	3	sNPF	3	np
Head	perineurial glial sheath	Tet	3	sNPF	3	np
Head	perineurial glial sheath	Trf2	3	sNPF	3	np
Head	perineurial glial sheath	crp	3	sNPF	3	np
Head	perineurial glial sheath	cyc	3	sNPF	3	np
Head	perineurial glial sheath	dimm	3	sNPF	3	np
Head	perineurial glial sheath	ey	3	sNPF	3	np
Head	perineurial glial sheath	fkh	3	sNPF	3	np
Head	perineurial glial sheath	hth	6	sNPF	6	np
Head	perineurial glial sheath	luna	3	sNPF	3	np
Head	perineurial glial sheath	onecut	4	sNPF	4	np
Head	perineurial glial sheath	pb	3	sNPF	3	np
Head	perineurial glial sheath	sima	3	sNPF	3	np
Head	perineurial glial sheath	slou	3	sNPF	3	np
Head	perineurial glial sheath	sr	6	sNPF	6	np
Head	perineurial glial sheath	svp	3	sNPF	3	np
Head	perineurial glial sheath	toy	5	sNPF	5	np
Head	photoreceptor cell R7	Atac3	6	sNPF	6	np
Head	photoreceptor cell R7	BtbVII	6	sNPF	6	np
Head	photoreceptor cell R7	CG16779	1	AstC	1	np
Head	photoreceptor cell R7	CG16779	6	sNPF	6	np
Head	photoreceptor cell R7	CG44247	2	AstC	2	np
Head	photoreceptor cell R7	CG44247	11	sNPF	11	np
Head	photoreceptor cell R7	Cf2	6	sNPF	6	np
Head	photoreceptor cell R7	Clk	6	sNPF	6	np
Head	photoreceptor cell R7	CrebB	6	sNPF	6	np
Head	photoreceptor cell R7	E2f1	1	AstC	1	np
Head	photoreceptor cell R7	E2f1	6	sNPF	6	np
Head	photoreceptor cell R7	Ets96B	1	NPF	1	np
Head	photoreceptor cell R7	Hr38	6	sNPF	6	np
Head	photoreceptor cell R7	Kdm4B	6	sNPF	6	np
Head	photoreceptor cell R7	Lim3	6	sNPF	6	np
Head	photoreceptor cell R7	Mef2	12	sNPF	12	np
Head	photoreceptor cell R7	Mnt	1	AstC	1	np
Head	photoreceptor cell R7	Psi	6	sNPF	6	np
Head	photoreceptor cell R7	Rbp6	6	sNPF	6	np
Head	photoreceptor cell R7	Rfx	1	AstC	1	np
Head	photoreceptor cell R7	Rfx	1	NPF	1	np
Head	photoreceptor cell R7	Rfx	6	sNPF	6	np
Head	photoreceptor cell R7	Rx	1	NPF	1	np
Head	photoreceptor cell R7	SREBP	31	Capa	31	np
Head	photoreceptor cell R7	Six4	1	AstC	1	np
Head	photoreceptor cell R7	Six4	6	sNPF	6	np
Head	photoreceptor cell R7	Sox21a	6	sNPF	6	np
Head	photoreceptor cell R7	Tet	6	sNPF	6	np
Head	photoreceptor cell R7	Trf2	6	sNPF	6	np
Head	photoreceptor cell R7	crp	6	sNPF	6	np
Head	photoreceptor cell R7	cyc	6	sNPF	6	np
Head	photoreceptor cell R7	dimm	1	AstC	1	np
Head	photoreceptor cell R7	dimm	1	NPF	1	np
Head	photoreceptor cell R7	dimm	6	sNPF	6	np
Head	photoreceptor cell R7	ey	6	sNPF	6	np
Head	photoreceptor cell R7	fkh	6	sNPF	6	np
Head	photoreceptor cell R7	ftz-f1	62	Capa	62	np
Head	photoreceptor cell R7	hth	12	sNPF	12	np
Head	photoreceptor cell R7	luna	6	sNPF	6	np
Head	photoreceptor cell R7	onecut	10	sNPF	10	np
Head	photoreceptor cell R7	pb	6	sNPF	6	np
Head	photoreceptor cell R7	scrt	31	Capa	31	np
Head	photoreceptor cell R7	sima	6	sNPF	6	np
Head	photoreceptor cell R7	slou	6	sNPF	6	np
Head	photoreceptor cell R7	sr	2	AstC	2	np
Head	photoreceptor cell R7	sr	12	sNPF	12	np
Head	photoreceptor cell R7	svp	12	sNPF	12	np
Head	photoreceptor cell R7	toy	12	sNPF	12	np
Head	photoreceptor cell R8	Atac3	19	sNPF	19	np
Head	photoreceptor cell R8	BtbVII	19	sNPF	19	np
Head	photoreceptor cell R8	CG16779	1	AstC	1	np
Head	photoreceptor cell R8	CG16779	19	sNPF	19	np
Head	photoreceptor cell R8	CG32532	1	SIFa	1	np
Head	photoreceptor cell R8	CG44247	2	AstC	2	np
Head	photoreceptor cell R8	CG44247	28	sNPF	28	np
Head	photoreceptor cell R8	Cf2	19	sNPF	19	np
Head	photoreceptor cell R8	Clk	19	sNPF	19	np
Head	photoreceptor cell R8	CrebB	19	sNPF	19	np
Head	photoreceptor cell R8	E2f1	1	AstC	1	np
Head	photoreceptor cell R8	E2f1	19	sNPF	19	np
Head	photoreceptor cell R8	Ets96B	2	NPF	2	np
Head	photoreceptor cell R8	Hr38	19	sNPF	19	np
Head	photoreceptor cell R8	Kdm4B	19	sNPF	19	np
Head	photoreceptor cell R8	Lim3	19	sNPF	19	np
Head	photoreceptor cell R8	Mef2	33	sNPF	33	np
Head	photoreceptor cell R8	Mnt	1	AstC	1	np
Head	photoreceptor cell R8	Psi	19	sNPF	19	np
Head	photoreceptor cell R8	Rbp6	19	sNPF	19	np
Head	photoreceptor cell R8	Rfx	1	AstC	1	np
Head	photoreceptor cell R8	Rfx	2	NPF	2	np
Head	photoreceptor cell R8	Rfx	19	sNPF	19	np
Head	photoreceptor cell R8	Rx	2	NPF	2	np
Head	photoreceptor cell R8	SREBP	138	Capa	138	np
Head	photoreceptor cell R8	Six4	1	AstC	1	np
Head	photoreceptor cell R8	Six4	19	sNPF	19	np
Head	photoreceptor cell R8	Sox21a	19	sNPF	19	np
Head	photoreceptor cell R8	Tet	19	sNPF	19	np
Head	photoreceptor cell R8	Trf2	19	sNPF	19	np
Head	photoreceptor cell R8	crp	19	sNPF	19	np
Head	photoreceptor cell R8	cyc	17	sNPF	17	np
Head	photoreceptor cell R8	dimm	1	AstC	1	np
Head	photoreceptor cell R8	dimm	2	NPF	2	np
Head	photoreceptor cell R8	dimm	19	sNPF	19	np
Head	photoreceptor cell R8	ey	19	sNPF	19	np
Head	photoreceptor cell R8	fkh	19	sNPF	19	np
Head	photoreceptor cell R8	ftz-f1	276	Capa	276	np
Head	photoreceptor cell R8	hth	38	sNPF	38	np
Head	photoreceptor cell R8	luna	19	sNPF	19	np
Head	photoreceptor cell R8	onecut	22	sNPF	22	np
Head	photoreceptor cell R8	pb	19	sNPF	19	np
Head	photoreceptor cell R8	scrt	138	Capa	138	np
Head	photoreceptor cell R8	sima	19	sNPF	19	np
Head	photoreceptor cell R8	slou	19	sNPF	19	np
Head	photoreceptor cell R8	sr	2	AstC	2	np
Head	photoreceptor cell R8	sr	33	sNPF	33	np
Head	photoreceptor cell R8	svp	38	sNPF	38	np
Head	photoreceptor cell R8	toy	32	sNPF	32	np
Head	photoreceptor-like	Atac3	28	sNPF	28	np
Head	photoreceptor-like	BtbVII	28	sNPF	28	np
Head	photoreceptor-like	CG16779	2	AstC	2	np
Head	photoreceptor-like	CG16779	28	sNPF	28	np
Head	photoreceptor-like	CG32532	2	SIFa	2	np
Head	photoreceptor-like	CG44247	3	AstC	3	np
Head	photoreceptor-like	CG44247	1	FMRFa	1	np
Head	photoreceptor-like	CG44247	39	sNPF	39	np
Head	photoreceptor-like	Cf2	28	sNPF	28	np
Head	photoreceptor-like	Clk	28	sNPF	28	np
Head	photoreceptor-like	CrebB	28	sNPF	28	np
Head	photoreceptor-like	E2f1	2	AstC	2	np
Head	photoreceptor-like	E2f1	28	sNPF	28	np
Head	photoreceptor-like	Hr38	28	sNPF	28	np
Head	photoreceptor-like	Kdm4B	28	sNPF	28	np
Head	photoreceptor-like	Lim3	28	sNPF	28	np
Head	photoreceptor-like	Mef2	42	sNPF	42	np
Head	photoreceptor-like	Mnt	2	AstC	2	np
Head	photoreceptor-like	Psi	28	sNPF	28	np
Head	photoreceptor-like	Rbp6	28	sNPF	28	np
Head	photoreceptor-like	Rfx	2	AstC	2	np
Head	photoreceptor-like	Rfx	28	sNPF	28	np
Head	photoreceptor-like	SREBP	1	Capa	1	np
Head	photoreceptor-like	Six4	2	AstC	2	np
Head	photoreceptor-like	Six4	28	sNPF	28	np
Head	photoreceptor-like	Sox21a	28	sNPF	28	np
Head	photoreceptor-like	Tet	28	sNPF	28	np
Head	photoreceptor-like	Trf2	28	sNPF	28	np
Head	photoreceptor-like	crp	28	sNPF	28	np
Head	photoreceptor-like	cyc	26	sNPF	26	np
Head	photoreceptor-like	dimm	2	AstC	2	np
Head	photoreceptor-like	dimm	28	sNPF	28	np
Head	photoreceptor-like	ey	28	sNPF	28	np
Head	photoreceptor-like	fkh	28	sNPF	28	np
Head	photoreceptor-like	ftz-f1	2	Capa	2	np
Head	photoreceptor-like	hth	56	sNPF	56	np
Head	photoreceptor-like	luna	28	sNPF	28	np
Head	photoreceptor-like	onecut	28	sNPF	28	np
Head	photoreceptor-like	pb	28	sNPF	28	np
Head	photoreceptor-like	scrt	1	Capa	1	np
Head	photoreceptor-like	sima	28	sNPF	28	np
Head	photoreceptor-like	slou	28	sNPF	28	np
Head	photoreceptor-like	sr	3	AstC	3	np
Head	photoreceptor-like	sr	1	FMRFa	1	np
Head	photoreceptor-like	sr	41	sNPF	41	np
Head	photoreceptor-like	svp	49	sNPF	49	np
Head	photoreceptor-like	toy	46	sNPF	46	np
Head	pigment cell	Atac3	18	sNPF	18	np
Head	pigment cell	BtbVII	22	sNPF	22	np
Head	pigment cell	CG16779	2	AstA	2	np
Head	pigment cell	CG16779	4	AstC	4	np
Head	pigment cell	CG16779	22	sNPF	22	np
Head	pigment cell	CG32532	1	SIFa	1	np
Head	pigment cell	CG44247	4	AstA	4	np
Head	pigment cell	CG44247	8	AstC	8	np
Head	pigment cell	CG44247	44	sNPF	44	np
Head	pigment cell	Cf2	22	sNPF	22	np
Head	pigment cell	Clk	22	sNPF	22	np
Head	pigment cell	CrebB	22	sNPF	22	np
Head	pigment cell	E2f1	4	AstC	4	np
Head	pigment cell	E2f1	22	sNPF	22	np
Head	pigment cell	Ets96B	2	NPF	2	np
Head	pigment cell	Hr38	22	sNPF	22	np
Head	pigment cell	Kdm4B	22	sNPF	22	np
Head	pigment cell	Lim3	2	AstA	2	np
Head	pigment cell	Lim3	22	sNPF	22	np
Head	pigment cell	Mef2	41	sNPF	41	np
Head	pigment cell	Mnt	4	AstC	4	np
Head	pigment cell	Psi	22	sNPF	22	np
Head	pigment cell	Rbp6	22	sNPF	22	np
Head	pigment cell	Rfx	4	AstC	4	np
Head	pigment cell	Rfx	2	NPF	2	np
Head	pigment cell	Rfx	22	sNPF	22	np
Head	pigment cell	Rx	2	AstA	2	np
Head	pigment cell	Rx	2	NPF	2	np
Head	pigment cell	SREBP	1	Capa	1	np
Head	pigment cell	Six4	4	AstC	4	np
Head	pigment cell	Six4	22	sNPF	22	np
Head	pigment cell	Sox21a	22	sNPF	22	np
Head	pigment cell	Tet	2	AstA	2	np
Head	pigment cell	Tet	22	sNPF	22	np
Head	pigment cell	TfAP-2	1	AstA	1	np
Head	pigment cell	Trf2	22	sNPF	22	np
Head	pigment cell	Vsx1	2	AstA	2	np
Head	pigment cell	Vsx2	4	AstA	4	np
Head	pigment cell	bru3	2	AstA	2	np
Head	pigment cell	crp	22	sNPF	22	np
Head	pigment cell	cyc	17	sNPF	17	np
Head	pigment cell	dimm	2	AstA	2	np
Head	pigment cell	dimm	4	AstC	4	np
Head	pigment cell	dimm	3	Crz	3	np
Head	pigment cell	dimm	2	NPF	2	np
Head	pigment cell	dimm	2	natalisin	2	np
Head	pigment cell	dimm	22	sNPF	22	np
Head	pigment cell	ey	22	sNPF	22	np
Head	pigment cell	fkh	22	sNPF	22	np
Head	pigment cell	ftz-f1	2	Capa	2	np
Head	pigment cell	hth	4	AstA	4	np
Head	pigment cell	hth	44	sNPF	44	np
Head	pigment cell	luna	22	sNPF	22	np
Head	pigment cell	onecut	42	sNPF	42	np
Head	pigment cell	pb	22	sNPF	22	np
Head	pigment cell	scrt	1	Capa	1	np
Head	pigment cell	sima	22	sNPF	22	np
Head	pigment cell	slou	22	sNPF	22	np
Head	pigment cell	sr	8	AstC	8	np
Head	pigment cell	sr	42	sNPF	42	np
Head	pigment cell	svp	34	sNPF	34	np
Head	pigment cell	toy	43	sNPF	43	np
Head	Poxn neuron	Atac3	10	sNPF	10	np
Head	Poxn neuron	BtbVII	10	sNPF	10	np
Head	Poxn neuron	CG16779	1	AstA	1	np
Head	Poxn neuron	CG16779	10	sNPF	10	np
Head	Poxn neuron	CG44247	2	AstA	2	np
Head	Poxn neuron	CG44247	2	FMRFa	2	np
Head	Poxn neuron	CG44247	19	sNPF	19	np
Head	Poxn neuron	Cf2	10	sNPF	10	np
Head	Poxn neuron	Clk	10	sNPF	10	np
Head	Poxn neuron	CrebB	10	sNPF	10	np
Head	Poxn neuron	E2f1	10	sNPF	10	np
Head	Poxn neuron	Hr38	10	sNPF	10	np
Head	Poxn neuron	Kdm4B	10	sNPF	10	np
Head	Poxn neuron	Lim3	1	AstA	1	np
Head	Poxn neuron	Lim3	10	sNPF	10	np
Head	Poxn neuron	Mef2	12	sNPF	12	np
Head	Poxn neuron	Psi	10	sNPF	10	np
Head	Poxn neuron	Rbp6	10	sNPF	10	np
Head	Poxn neuron	Rfx	10	sNPF	10	np
Head	Poxn neuron	Rx	1	AstA	1	np
Head	Poxn neuron	Scr	1	FMRFa	1	np
Head	Poxn neuron	Six4	10	sNPF	10	np
Head	Poxn neuron	Sox21a	10	sNPF	10	np
Head	Poxn neuron	Tet	1	AstA	1	np
Head	Poxn neuron	Tet	10	sNPF	10	np
Head	Poxn neuron	TfAP-2	1	AstA	1	np
Head	Poxn neuron	Trf2	10	sNPF	10	np
Head	Poxn neuron	Vsx1	1	AstA	1	np
Head	Poxn neuron	Vsx2	2	AstA	2	np
Head	Poxn neuron	bru3	1	AstA	1	np
Head	Poxn neuron	crp	10	sNPF	10	np
Head	Poxn neuron	cyc	10	sNPF	10	np
Head	Poxn neuron	dimm	1	AstA	1	np
Head	Poxn neuron	dimm	10	sNPF	10	np
Head	Poxn neuron	ey	10	sNPF	10	np
Head	Poxn neuron	fkh	10	sNPF	10	np
Head	Poxn neuron	hth	2	AstA	2	np
Head	Poxn neuron	hth	20	sNPF	20	np
Head	Poxn neuron	luna	10	sNPF	10	np
Head	Poxn neuron	onecut	12	sNPF	12	np
Head	Poxn neuron	pb	10	sNPF	10	np
Head	Poxn neuron	sima	10	sNPF	10	np
Head	Poxn neuron	slou	10	sNPF	10	np
Head	Poxn neuron	sr	2	FMRFa	2	np
Head	Poxn neuron	sr	20	sNPF	20	np
Head	Poxn neuron	svp	19	sNPF	19	np
Head	Poxn neuron	toy	17	sNPF	17	np
Head	proximal medullary amacrine neuron Pm4	Atac3	35	sNPF	35	np
Head	proximal medullary amacrine neuron Pm4	BtbVII	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	CG16779	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	CG44247	1	FMRFa	1	np
Head	proximal medullary amacrine neuron Pm4	CG44247	62	sNPF	62	np
Head	proximal medullary amacrine neuron Pm4	Cf2	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Clk	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	CrebB	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	E2f1	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Hr38	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Kdm4B	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Lim3	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Mef2	56	sNPF	56	np
Head	proximal medullary amacrine neuron Pm4	Psi	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Rbp6	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Rfx	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Scr	1	FMRFa	1	np
Head	proximal medullary amacrine neuron Pm4	Six4	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Sox21a	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Tet	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	Trf2	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	crp	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	cyc	36	sNPF	36	np
Head	proximal medullary amacrine neuron Pm4	dimm	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	ey	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	fkh	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	hth	74	sNPF	74	np
Head	proximal medullary amacrine neuron Pm4	luna	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	nub	1	FMRFa	1	np
Head	proximal medullary amacrine neuron Pm4	onecut	42	sNPF	42	np
Head	proximal medullary amacrine neuron Pm4	pb	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	sima	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	slou	39	sNPF	39	np
Head	proximal medullary amacrine neuron Pm4	sr	1	FMRFa	1	np
Head	proximal medullary amacrine neuron Pm4	sr	63	sNPF	63	np
Head	proximal medullary amacrine neuron Pm4	svp	70	sNPF	70	np
Head	proximal medullary amacrine neuron Pm4	toy	59	sNPF	59	np
Head	skeletal muscle of head	Atac3	37	sNPF	37	np
Head	skeletal muscle of head	BtbVII	47	sNPF	47	np
Head	skeletal muscle of head	CG16779	7	AstA	7	np
Head	skeletal muscle of head	CG16779	15	AstC	15	np
Head	skeletal muscle of head	CG16779	47	sNPF	47	np
Head	skeletal muscle of head	CG32532	2	SIFa	2	np
Head	skeletal muscle of head	CG44247	14	AstA	14	np
Head	skeletal muscle of head	CG44247	30	AstC	30	np
Head	skeletal muscle of head	CG44247	7	FMRFa	7	np
