tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Head	adult fat body	SoxN	6	AstC-R1	6	npr
Head	adult fat body	SoxN	35	Pdfr	35	npr
Head	adult fat body	Spps	17	Pdfr	17	npr
Head	adult fat body	sr	14	AstA-R1	14	npr
Head	adult fat body	sr	2	FMRFaR	2	npr
Head	adult fat body	sr	35	Pdfr	35	npr
Head	adult fat body	sr	8	sNPF-R	8	npr
Head	adult fat body	sr	2	TkR86C	2	npr
Head	adult fat body	sv	20	Pdfr	20	npr
Head	adult fat body	svp	31	Pdfr	31	npr
Head	adult fat body	svp	6	sNPF-R	6	npr
Head	adult fat body	Tet	8	AstA-R1	8	npr
Head	adult fat body	Tet	3	AstC-R2	3	npr
Head	adult fat body	Tet	4	sNPF-R	4	npr
Head	adult fat body	tj	8	AstA-R1	8	npr
Head	adult fat body	Trf2	3	AstC-R2	3	npr
Head	adult fat body	Trf2	20	Pdfr	20	npr
Head	adult fat body	Trf2	4	sNPF-R	4	npr
Head	adult fat body	Trf2	1	TkR86C	1	npr
Head	adult fat body	trx	4	sNPF-R	4	npr
Head	adult fat body	usp	4	sNPF-R	4	npr
Head	adult fat body	Vsx1	3	AstC-R1	3	npr
Head	adult fat body	vvl	7	sNPF-R	7	npr
Head	adult fat body	Xbp1	1	CrzR	1	npr
Head	adult fat body	Xbp1	4	sNPF-R	4	npr
Head	adult lamina epithelial/marginal glial cell	achi	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	acj6	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	aop	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	Argk	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	Argk	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Atac3	30	sNPF-R	30	npr
Head	adult lamina epithelial/marginal glial cell	B-H2	6	CrzR	6	npr
Head	adult lamina epithelial/marginal glial cell	BEAF-32	10	SIFaR	10	npr
Head	adult lamina epithelial/marginal glial cell	bigmax	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	bru3	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	bru3	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	bru3	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	bru3	1	CapaR	1	npr
Head	adult lamina epithelial/marginal glial cell	bru3	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	bru3	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	bru3	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	bru3	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	bru3	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	bs	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	bsh	127	AstA-R1	127	npr
Head	adult lamina epithelial/marginal glial cell	BtbVII	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	BtbVII	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Cf2	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Cf2	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	CG16779	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	CG16779	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	CG16779	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	CG16779	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	CG32532	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	CG44247	45	FMRFaR	45	npr
Head	adult lamina epithelial/marginal glial cell	CG44247	195	Pdfr	195	npr
Head	adult lamina epithelial/marginal glial cell	CG44247	31	SIFaR	31	npr
Head	adult lamina epithelial/marginal glial cell	CG44247	72	sNPF-R	72	npr
Head	adult lamina epithelial/marginal glial cell	CG9727	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	CHES-1-like	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	CHES-1-like	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	CHES-1-like	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Clk	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	Clk	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Clk	11	NPFR	11	npr
Head	adult lamina epithelial/marginal glial cell	Clk	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	cnc	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	cnc	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	CrebA	1	PK1-R	1	npr
Head	adult lamina epithelial/marginal glial cell	CrebB	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	CrebB	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	crp	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	crp	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	crp	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	crp	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	cwo	256	AstA-R1	256	npr
Head	adult lamina epithelial/marginal glial cell	CycT	21	FMRFaR	21	npr
Head	adult lamina epithelial/marginal glial cell	D	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	Dbx	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Dif	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	dimm	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	dimm	11	NPFR	11	npr
Head	adult lamina epithelial/marginal glial cell	Dll	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	Dp	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	dsx	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	E2f1	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	E2f1	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	E5	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	Eip74EF	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	Eip74EF	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	ems	11	CrzR	11	npr
Head	adult lamina epithelial/marginal glial cell	Ets65A	78	AstC-R1	78	npr
Head	adult lamina epithelial/marginal glial cell	Ets65A	56	AstC-R2	56	npr
Head	adult lamina epithelial/marginal glial cell	Ets65A	24	SIFaR	24	npr
Head	adult lamina epithelial/marginal glial cell	exd	7	SIFaR	7	npr
Head	adult lamina epithelial/marginal glial cell	ey	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	fkh	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	fkh	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	FoxK	24	SIFaR	24	npr
Head	adult lamina epithelial/marginal glial cell	FoxP	202	AstA-R1	202	npr
Head	adult lamina epithelial/marginal glial cell	FoxP	85	AstC-R1	85	npr
Head	adult lamina epithelial/marginal glial cell	FoxP	36	FMRFaR	36	npr
Head	adult lamina epithelial/marginal glial cell	grh	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	grh	1	PK1-R	1	npr
Head	adult lamina epithelial/marginal glial cell	grn	194	AstA-R1	194	npr
Head	adult lamina epithelial/marginal glial cell	Hnf4	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	Hr3	22	SIFaR	22	npr
Head	adult lamina epithelial/marginal glial cell	Hr38	24	FMRFaR	24	npr
Head	adult lamina epithelial/marginal glial cell	hth	232	AstA-R1	232	npr
Head	adult lamina epithelial/marginal glial cell	hth	73	AstC-R2	73	npr
Head	adult lamina epithelial/marginal glial cell	hth	23	CrzR	23	npr
Head	adult lamina epithelial/marginal glial cell	hth	45	FMRFaR	45	npr
Head	adult lamina epithelial/marginal glial cell	hth	21	NPFR	21	npr
Head	adult lamina epithelial/marginal glial cell	hth	202	Pdfr	202	npr
Head	adult lamina epithelial/marginal glial cell	hth	31	SIFaR	31	npr
Head	adult lamina epithelial/marginal glial cell	hth	76	sNPF-R	76	npr
Head	adult lamina epithelial/marginal glial cell	jigr1	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	kay	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	Kdm4B	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Kdm4B	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	Kdm4B	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	klu	10	CrzR	10	npr
Head	adult lamina epithelial/marginal glial cell	Kr	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	Kr	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Kr	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	Lmx1a	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	luna	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	luna	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	luna	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	luna	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	luna	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	luna	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	maf-S	37	sNPF-R	37	npr
Head	adult lamina epithelial/marginal glial cell	Mef2	188	AstA-R1	188	npr
Head	adult lamina epithelial/marginal glial cell	Mef2	19	NPFR	19	npr
Head	adult lamina epithelial/marginal glial cell	Mef2	156	Pdfr	156	npr
Head	adult lamina epithelial/marginal glial cell	Mef2	24	SIFaR	24	npr
Head	adult lamina epithelial/marginal glial cell	Mef2	53	sNPF-R	53	npr
Head	adult lamina epithelial/marginal glial cell	Mef2	15	TkR86C	15	npr
Head	adult lamina epithelial/marginal glial cell	Mondo	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	nej	19	SIFaR	19	npr
Head	adult lamina epithelial/marginal glial cell	nej	43	sNPF-R	43	npr
Head	adult lamina epithelial/marginal glial cell	oc	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	oc	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Oli	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	onecut	204	AstA-R1	204	npr
Head	adult lamina epithelial/marginal glial cell	onecut	83	AstC-R1	83	npr
Head	adult lamina epithelial/marginal glial cell	onecut	61	AstC-R2	61	npr
Head	adult lamina epithelial/marginal glial cell	onecut	16	NPFR	16	npr
Head	adult lamina epithelial/marginal glial cell	onecut	169	Pdfr	169	npr
Head	adult lamina epithelial/marginal glial cell	onecut	25	SIFaR	25	npr
Head	adult lamina epithelial/marginal glial cell	onecut	58	sNPF-R	58	npr
Head	adult lamina epithelial/marginal glial cell	onecut	13	TkR86C	13	npr
Head	adult lamina epithelial/marginal glial cell	otp	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	pan	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	pan	2	AstA-R2	2	npr
Head	adult lamina epithelial/marginal glial cell	pan	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	pan	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	pb	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	peb	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	pho	42	AstC-R2	42	npr
Head	adult lamina epithelial/marginal glial cell	pros	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	pros	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	Psi	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	Psi	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	Psi	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	Psi	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Psi	11	NPFR	11	npr
Head	adult lamina epithelial/marginal glial cell	Psi	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Psi	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	Psi	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	Rbp6	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	Rel	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	Rel	1	PK1-R	1	npr
Head	adult lamina epithelial/marginal glial cell	Rfx	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	Rfx	11	NPFR	11	npr
Head	adult lamina epithelial/marginal glial cell	Rfx	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	Rfx	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	Rfx	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	rump	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Rx	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	Scr	7	CrzR	7	npr
Head	adult lamina epithelial/marginal glial cell	sd	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	sima	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	sima	26	FMRFaR	26	npr
Head	adult lamina epithelial/marginal glial cell	sima	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	sima	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	Six4	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	slou	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	slp1	2	AstA-R2	2	npr
Head	adult lamina epithelial/marginal glial cell	Sox102F	74	AstC-R1	74	npr
Head	adult lamina epithelial/marginal glial cell	Sox21b	142	Pdfr	142	npr
Head	adult lamina epithelial/marginal glial cell	SoxN	92	AstC-R1	92	npr
Head	adult lamina epithelial/marginal glial cell	SoxN	182	Pdfr	182	npr
Head	adult lamina epithelial/marginal glial cell	SoxN	27	SIFaR	27	npr
Head	adult lamina epithelial/marginal glial cell	Spps	104	Pdfr	104	npr
Head	adult lamina epithelial/marginal glial cell	sr	229	AstA-R1	229	npr
Head	adult lamina epithelial/marginal glial cell	sr	43	FMRFaR	43	npr
Head	adult lamina epithelial/marginal glial cell	sr	21	NPFR	21	npr
Head	adult lamina epithelial/marginal glial cell	sr	187	Pdfr	187	npr
Head	adult lamina epithelial/marginal glial cell	sr	30	SIFaR	30	npr
Head	adult lamina epithelial/marginal glial cell	sr	65	sNPF-R	65	npr
Head	adult lamina epithelial/marginal glial cell	sr	17	TkR86C	17	npr
Head	adult lamina epithelial/marginal glial cell	ss	2	PK1-R	2	npr
Head	adult lamina epithelial/marginal glial cell	Stat92E	11	NPFR	11	npr
Head	adult lamina epithelial/marginal glial cell	sv	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	svp	15	NPFR	15	npr
Head	adult lamina epithelial/marginal glial cell	svp	157	Pdfr	157	npr
Head	adult lamina epithelial/marginal glial cell	svp	52	sNPF-R	52	npr
Head	adult lamina epithelial/marginal glial cell	Tet	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	Tet	2	AstA-R2	2	npr
Head	adult lamina epithelial/marginal glial cell	Tet	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	Tet	11	NPFR	11	npr
Head	adult lamina epithelial/marginal glial cell	Tet	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Tet	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	TfAP-2	2	NPFR	2	npr
Head	adult lamina epithelial/marginal glial cell	tj	128	AstA-R1	128	npr
Head	adult lamina epithelial/marginal glial cell	tj	2	AstA-R2	2	npr
Head	adult lamina epithelial/marginal glial cell	Trf2	39	AstC-R2	39	npr
Head	adult lamina epithelial/marginal glial cell	Trf2	107	Pdfr	107	npr
Head	adult lamina epithelial/marginal glial cell	Trf2	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	Trf2	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	Trf2	10	TkR86C	10	npr
Head	adult lamina epithelial/marginal glial cell	trx	17	SIFaR	17	npr
Head	adult lamina epithelial/marginal glial cell	trx	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	usp	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	vri	34	SIFaR	34	npr
Head	adult lamina epithelial/marginal glial cell	Vsx1	53	AstC-R1	53	npr
Head	adult lamina epithelial/marginal glial cell	vvl	76	sNPF-R	76	npr
Head	adult lamina epithelial/marginal glial cell	Xbp1	12	CrzR	12	npr
Head	adult lamina epithelial/marginal glial cell	Xbp1	39	sNPF-R	39	npr
Head	adult lamina epithelial/marginal glial cell	zfh2	2	AstA-R2	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	achi	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	acj6	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	aop	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	Argk	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	Atac3	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	bigmax	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	bru3	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	bru3	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	bru3	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	bru3	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	bru3	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	bs	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	bsh	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	BtbVII	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	Cf2	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG16779	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG16779	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG16779	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG32532	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG44247	2	Pdfr	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG44247	4	sNPF-R	4	npr
Head	adult olfactory receptor neuron Gr21a/63a	CG9727	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CHES-1-like	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CHES-1-like	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	Clk	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	cnc	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	CrebB	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	CrebB	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	crp	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	crp	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	crp	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	cwo	4	AstA-R1	4	npr
Head	adult olfactory receptor neuron Gr21a/63a	D	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	dimm	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	dsx	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	E2f1	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	Eip74EF	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	Ets65A	4	AstC-R1	4	npr
Head	adult olfactory receptor neuron Gr21a/63a	Ets65A	2	AstC-R2	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	ey	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	FoxP	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	FoxP	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	grn	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	hth	4	AstA-R1	4	npr
Head	adult olfactory receptor neuron Gr21a/63a	hth	2	AstC-R2	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	hth	2	Pdfr	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	hth	4	sNPF-R	4	npr
Head	adult olfactory receptor neuron Gr21a/63a	kay	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	Kdm4B	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	Kr	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	Kr	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	Lmx1a	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	luna	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	luna	1	AstC-R2	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	luna	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	luna	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	maf-S	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	Mef2	3	AstA-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	Mef2	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	Mef2	3	sNPF-R	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	Mondo	1	Pdfr	1	npr
Head	adult olfactory receptor neuron Gr21a/63a	nej	2	sNPF-R	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	oc	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	onecut	2	AstA-R1	2	npr
Head	adult olfactory receptor neuron Gr21a/63a	onecut	3	AstC-R1	3	npr
Head	adult olfactory receptor neuron Gr21a/63a	onecut	1	AstC-R2	1	npr
